"Theta [deg]","dB(GainTotal) [] - Freq='0.1375GHz' Phi='0deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='5deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='10deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='15deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='20deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='25deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='30deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='35deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='40deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='45deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='50deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='55deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='60deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='65deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='70deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='75deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='80deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='85deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='90deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='95deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='100deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='105deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='110deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='115deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='120deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='125deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='130deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='135deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='140deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='145deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='150deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='155deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='160deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='165deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='170deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='175deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='180deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='185deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='190deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='195deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='200deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='205deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='210deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='215deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='220deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='225deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='230deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='235deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='240deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='245deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='250deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='255deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='260deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='265deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='270deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='275deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='280deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='285deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='290deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='295deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='300deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='305deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='310deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='315deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='320deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='325deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='330deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='335deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='340deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='345deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='350deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='355deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='360deg'"
-163,-3.73483819813031,-3.90159121081066,-4.10979118590116,-4.35172212905082,-4.6198676848837,-4.90346708931311,-5.18799775241608,-5.45784042844738,-5.69975379871193,-5.90451170478544,-6.0660019882967,-6.17944485870222,-6.24130868675283,-6.25207411433116,-6.21999591819018,-6.16219901365314,-6.1011816755782,-6.05843399710091,-6.04839054943134,-6.07449441303173,-6.12747370865903,-6.18588922480297,-6.21982812273052,-6.19844475316631,-6.09983333512791,-5.91872873307665,-5.66736644036179,-5.36921325916889,-5.05026551833317,-4.7332438309381,-4.43665802863173,-4.177054893243,-3.9711783864289,-3.83563057604298,-3.7839133655405,-3.82261568308118,-3.94874196424403,-4.14913785368364,-4.40191974406674,-4.67951296433858,-4.95302759792454,-5.19741684928398,-5.39611307343642,-5.5436763863792,-5.64583595144468,-5.71703798532243,-5.77580870076652,-5.83892412692701,-5.91645676773915,-6.00975668376764,-6.11296448057422,-6.21683946799194,-6.31256613322215,-6.39328526990583,-6.45250487937719,-6.4808839298494,-6.46492151686436,-6.39069580337168,-6.25162470625692,-6.05416389803986,-5.81572507763464,-5.55584286436558,-5.28729147534258,-5.01321657505209,-4.73178460452107,-4.44500997829244,-4.16549644231936,-3.91613131945591,-3.72297780621543,-3.60612020081421,-3.57356871813278,-3.62072192218669,-3.73483819813031
-162,-2.89552048415963,-3.05412318353089,-3.25457170582461,-3.49048294567399,-3.75658980188692,-4.04458444836238,-4.34260539917133,-4.63847172911475,-4.92345230532694,-5.19302795039344,-5.44377630529337,-5.66895774059655,-5.85699678385445,-5.99539567822793,-6.078258228226,-6.11176642889314,-6.11296489666431,-6.10273147128141,-6.09757128069423,-6.10356518722358,-6.11317802979896,-6.10533892829454,-6.05024931926163,-5.91968938522215,-5.69965082290767,-5.39783310479329,-5.04027811188572,-4.65973648654086,-4.28426235926217,-3.93231915435263,-3.61480700303141,-3.34044005465579,-3.12000952393146,-2.96671115961413,-2.89278164790498,-2.90504771042413,-3.00203866935458,-3.1736150720762,-3.40249213514834,-3.66678384048686,-3.9433189669629,-4.21159564076155,-4.45743858400277,-4.67505729812389,-4.86709468894832,-5.04298160440804,-5.21557420155124,-5.39620043856489,-5.58965072239737,-5.79157922261485,-5.98988163968436,-6.16943247722879,-6.3173838231156,-6.42548068806936,-6.48765865734377,-6.49510878975809,-6.43441296528579,-6.2932919445484,-6.07123446690203,-5.7851111908059,-5.46305674518821,-5.13106906965448,-4.80237353116498,-4.47597243939348,-4.14464426897232,-3.80733623187194,-3.47761227789488,-3.18219610912606,-2.95113252684188,-2.80643316804925,-2.75531574857276,-2.79037071910196,-2.89552048415963
-161,-2.39676326138694,-2.54364531162513,-2.73060574849146,-2.95346995838691,-3.20947559675703,-3.49203170275101,-3.79030401651319,-4.09370856144741,-4.39703412005315,-4.70117424585726,-5.00793318750356,-5.31238486288762,-5.59877963051127,-5.84409294860111,-6.02811705387588,-6.14356525604788,-6.19891523016701,-6.21268608641326,-6.2039277215148,-6.18360165753001,-6.14874612589979,-6.08095391637225,-5.95163329304661,-5.73492858894813,-5.42330419988382,-5.03511855151538,-4.60737380049374,-4.17927394728825,-3.77868901403567,-3.41841243441837,-3.10112872967919,-2.8278881458711,-2.60439949347645,-2.44171482495083,-2.35195269266495,-2.34279797747034,-2.41429878256814,-2.55882642695663,-2.76280581171139,-3.00877373629066,-3.27773174053099,-3.55231959132234,-3.82018468457551,-4.07602466074778,-4.32170813669691,-4.56489990679171,-4.81610311753757,-5.08379347750566,-5.36888388648633,-5.66136411859303,-5.94163355168677,-6.18669578077457,-6.37797420143177,-6.50536381466398,-6.56421303004206,-6.54809738560334,-6.44570000845756,-6.24813656603277,-5.96188053034713,-5.61340099397768,-5.23885057381191,-4.86729638606406,-4.50975915341782,-4.1596810670078,-3.80400239568965,-3.43869453168085,-3.07851655888885,-2.75407328593667,-2.49916704052372,-2.33738485137902,-2.27481288956297,-2.30103357955821,-2.39676326138694
-160,-2.25477323425863,-2.38710836469073,-2.55608745413628,-2.76065164528838,-3.00091352284385,-3.27135325117372,-3.56052033665542,-3.85749943606353,-4.15946760603854,-4.47303426640527,-4.80671580523622,-5.15948287126057,-5.51379200833887,-5.83839104739089,-6.10006895524391,-6.27772005088791,-6.36996629546457,-6.3924924809194,-6.36836931922113,-6.31637088887034,-6.24097443897697,-6.12792123314739,-5.94927421477905,-5.6789086258519,-5.31186415095792,-4.87348804191995,-4.40937456369388,-3.9641241229237,-3.56503347964786,-3.21889092221618,-2.91975177335137,-2.66089381818152,-2.44355282967215,-2.27784415712133,-2.1769458839593,-2.14998319873533,-2.19844139110602,-2.31677801408435,-2.494627543845,-2.71833534448997,-2.97219161431609,-3.2408972608615,-3.51302946088734,-3.783536322141,-4.05422349824304,-4.33263404171696,-4.62913528820668,-4.95156736888748,-5.29865751543624,-5.65558377702374,-5.99522090433655,-6.28618391365324,-6.50399514057325,-6.63760138253925,-6.68569603557787,-6.64639672148293,-6.51193169035298,-6.2769882877313,-5.95372347101293,-5.57547505403934,-5.18294426380524,-4.80525124761157,-4.44938851573152,-4.10245980871738,-3.7453769101387,-3.3713251927169,-2.99669184590545,-2.65637599781601,-2.38818652058261,-2.21737277235492,-2.14878749685889,-2.1687742205132,-2.25477323425863
-159,-2.46607036400526,-2.58037138693801,-2.72633126361299,-2.9071474031083,-3.12644499027024,-3.37925293167921,-3.65177275690813,-3.93071592987982,-4.21466370355849,-4.51653817985701,-4.85282663589461,-5.22727505509695,-5.62122749532101,-5.99644188821376,-6.3083805132221,-6.52330554951194,-6.63045411197405,-6.64353769005458,-6.59186493477644,-6.50492358600135,-6.39668091396844,-6.25738579824119,-6.05821250715758,-5.76919608075391,-5.38313091758765,-4.92838926074566,-4.4576176670319,-4.0212414630003,-3.64682750931361,-3.3352348798356,-3.07107834975089,-2.8390421707676,-2.63605177976691,-2.47248534191686,-2.363908959564,-2.32147033225544,-2.34787308660663,-2.43923535083198,-2.58824414516284,-2.78505746084079,-3.01699879971988,-3.27012775635096,-3.53303151757752,-3.80020244569121,-4.07328251880355,-4.36040365902923,-4.67317898991797,-5.02039955339543,-5.39993200090954,-5.79301227234107,-6.16551523395525,-6.47826227777642,-6.70210557160736,-6.82711632858436,-6.85777177962086,-6.79862085422188,-6.64587791588065,-6.39644289477834,-6.06545316317278,-5.68992826132607,-5.31223338110178,-4.95950202268209,-4.63359411986476,-4.31471356411541,-3.97738945327776,-3.61199336119586,-3.23691292178991,-2.89183086085708,-2.61898728320367,-2.44560003323475,-2.37528608250631,-2.39080966865933,-2.46607036400526
-158,-3.02083265272982,-3.11210350967134,-3.22832582388322,-3.37851552782516,-3.5708550004162,-3.80049194367744,-4.0492424822189,-4.29907016292183,-4.54920299902555,-4.82020073816581,-5.13803325675225,-5.51120484788807,-5.91912506654999,-6.31683844027666,-6.65046478078617,-6.8761794411531,-6.97576320937302,-6.96252862457868,-6.87395788548068,-6.75200735304741,-6.62074103490865,-6.47448281782323,-6.28233076353819,-6.0077658149562,-5.63681823864086,-5.1967125308867,-4.74580306678954,-4.34160701641794,-4.01367408056856,-3.75722835028987,-3.54597884065834,-3.3541554049496,-3.17393294925496,-3.01727113828653,-2.90381423089869,-2.84736925532066,-2.85138503240298,-2.91308788060232,-3.02837845710462,-3.19187365033504,-3.39428262459307,-3.62263743210541,-3.86458928303389,-4.11317538005385,-4.36935007497221,-4.64213763457895,-4.9454294794775,-5.29019148494547,-5.67437531119539,-6.07593335224958,-6.45448422241413,-6.76437211415919,-6.97387948678533,-7.07667967498551,-7.08518399170664,-7.01158582795312,-6.85571635615978,-6.61449074546751,-6.30290669748222,-5.95898425994227,-5.62504210935937,-5.32526549061462,-5.05579003331192,-4.78926473763856,-4.49299315981132,-4.15400151521037,-3.79273074820971,-3.45393656067383,-3.18468801540032,-3.01465307466671,-2.94632830678298,-2.95842615634263,-3.02083265272982
-157,-3.90552105557761,-3.96651980164984,-4.04361332789456,-4.15386113996747,-4.31164023634222,-4.51182637221267,-4.72921329963486,-4.93803147340744,-5.13771836780226,-5.35891030271876,-5.63897531699624,-5.99011591685652,-6.38754716499209,-6.77946205347868,-7.10564069021575,-7.31646069423264,-7.38935115376724,-7.33844638291864,-7.20958999703633,-7.05673549638419,-6.91300536788261,-6.77618118478719,-6.61364525673695,-6.38195097043737,-6.05712359351549,-5.6606200651921,-5.25440432068623,-4.90453503991085,-4.64508200975267,-4.46635779631663,-4.32899513450608,-4.1934525211034,-4.0457930785919,-3.90111362084741,-3.78547812268842,-3.71609592891588,-3.69622675670625,-3.72336103518722,-3.7971536530134,-3.91813566019406,-4.08143638767361,-4.27492819967137,-4.48425605650102,-4.69970385657469,-4.92075536489061,-5.15754601406998,-5.42729498629023,-5.7442781274529,-6.10723813665865,-6.49133803547478,-6.85086111831689,-7.13546236368258,-7.31319386529937,-7.38328614583685,-7.36723056221559,-7.28538057457541,-7.14062815892252,-6.92765263575719,-6.65827427708459,-6.36951600449087,-6.10320013141313,-5.88081258583763,-5.69282908779533,-5.50362766057624,-5.27178207851875,-4.97963482715386,-4.64906794928774,-4.32961665537133,-4.07331527516441,-3.91299214895005,-3.85037835562902,-3.85950996649429,-3.90552105557761
-156,-5.09940094397732,-5.11986172508776,-5.1447436388047,-5.20237099879941,-5.3157783367192,-5.47909995052976,-5.65649858676114,-5.81062761619153,-5.94126171083362,-6.09306958948071,-6.31693105367118,-6.62606225078438,-6.98778703037603,-7.34380224374679,-7.63269145995809,-7.80556514793954,-7.83934866430845,-7.74862386332129,-7.5846394727644,-7.40997989999258,-7.26433191345777,-7.14861047725513,-7.0309144218893,-6.86372471180024,-6.61213821638862,-6.28687662690935,-5.94971753113555,-5.67610953057087,-5.50807183446375,-5.43273056132804,-5.39500243522026,-5.33628197570174,-5.23362344931362,-5.10709575383786,-4.9925612831307,-4.91150784399642,-4.86525079715247,-4.85019928891318,-4.87089359333121,-4.93638806157064,-5.04808374432387,-5.194713977811,-5.35857722654671,-5.52558832407691,-5.69286325190939,-5.87201838867636,-6.08487435505219,-6.35017504820979,-6.66796789250512,-7.01100052155128,-7.32934009477822,-7.57004508768697,-7.70300255965559,-7.73375149326423,-7.69264904280973,-7.60827981422778,-7.48652399685197,-7.3180843260211,-7.10862170186363,-6.89238387585776,-6.71125774672717,-6.58577852492698,-6.50209961598831,-6.41608121000742,-6.27550719057061,-6.055597191955,-5.77790080020266,-5.49522150255088,-5.26400862179504,-5.12127099449778,-5.06877706631113,-5.07506190814581,-5.09940094397732
-155,-6.565459192719,-6.53141706603766,-6.48652612844443,-6.47496297756455,-6.53186795435588,-6.64979537592263,-6.77731546984745,-6.86079767915414,-6.9015455781601,-6.96396376169889,-7.11401343769329,-7.36082850171895,-7.65911525912597,-7.94633193978459,-8.16808153396807,-8.2846781755257,-8.27626210930552,-8.1550843350056,-7.97112530714912,-7.78926938208223,-7.6521476034611,-7.56391033388769,-7.49759664289458,-7.40773708124774,-7.25097022808697,-7.02293018047819,-6.779161523928,-6.60362967423098,-6.55040698135161,-6.60697938893638,-6.70025135910927,-6.74495879847538,-6.70376680542635,-6.60366835315651,-6.49516880576143,-6.40495206883204,-6.32919552350886,-6.26117046830521,-6.21251444298164,-6.20508337690733,-6.24925101487406,-6.33450459343954,-6.43803242680374,-6.53962630039373,-6.63335812724877,-6.73304560579054,-6.86657618799635,-7.05820166524644,-7.30946156322012,-7.59083682789712,-7.84941628803608,-8.03196687980729,-8.11185365210379,-8.10032906158523,-8.03502109385887,-7.95252489152028,-7.86247040990557,-7.75071625719648,-7.61366814340581,-7.48044766638734,-7.39394962598008,-7.37717981812883,-7.41545923256611,-7.45744293596281,-7.43818687800677,-7.32223828365641,-7.12737721713948,-6.90602533251824,-6.71698583039346,-6.60270095889005,-6.56642497501978,-6.57005330889536,-6.565459192719
-154,-8.23419293254889,-8.12817725215973,-7.9921210584588,-7.89196143234096,-7.87905917201121,-7.94263301339924,-8.00934595532706,-8.00447691953488,-7.93380779189759,-7.88834726259454,-7.948741767389,-8.11230087497498,-8.31697074593169,-8.50179105293968,-8.63005319258365,-8.67942670568204,-8.63562392864384,-8.50409038561051,-8.32435623554472,-8.1549460499977,-8.03688178714794,-7.97780985940535,-7.96069741688509,-7.95032621981037,-7.90120157761618,-7.79217512251956,-7.66494141133216,-7.60804944218527,-7.69124556938648,-7.90821706488678,-8.16756256178164,-8.34828910418164,-8.39002984408746,-8.32821880730813,-8.23443828344467,-8.14098520021531,-8.0332436813827,-7.89857717688861,-7.7599923645949,-7.65856168173454,-7.61667456213,-7.62366697626612,-7.64947033475305,-7.66665284248923,-7.66652879063924,-7.66621358775381,-7.70082145250622,-7.80058599675432,-7.96812032315351,-8.17128494135342,-8.35534261532377,-8.46938881224751,-8.49192427800425,-8.43843236615137,-8.35091709532037,-8.27314528921196,-8.21985363156124,-8.17231806666733,-8.11470388226946,-8.06750418548772,-8.07498110198181,-8.16726153661906,-8.3348790711941,-8.52333188833784,-8.65455405347243,-8.67864015693773,-8.60471892781118,-8.47841824874043,-8.35604118215693,-8.28614566701697,-8.27526841304385,-8.27699310305078,-8.23419293254889
-153,-9.97878677608218,-9.78314072493191,-9.53600050907079,-9.33023354572178,-9.23662804847186,-9.238002244849,-9.2329663423219,-9.12312629798558,-8.92363619626119,-8.75759999438517,-8.71638472494483,-8.77693994222341,-8.86015216411539,-8.91627538152017,-8.93544312468799,-8.91638042477116,-8.85071017782028,-8.73375310941146,-8.58635884149992,-8.45131237868538,-8.36262553851922,-8.33124632071481,-8.35418931250902,-8.41412723645851,-8.47229589102916,-8.4940614132576,-8.50107194712134,-8.57901607479181,-8.81382850731115,-9.21212621426956,-9.66776893575587,-10.0172128192374,-10.16676201113,-10.1606086746154,-10.0981653204849,-10.0153858185445,-9.8771871125276,-9.66224996992366,-9.41282268141396,-9.19734008280427,-9.05179009561788,-8.96262765732985,-8.89090345161985,-8.80350296671112,-8.69128313076367,-8.57548837750267,-8.49815072976823,-8.4948319276985,-8.56799718742828,-8.68171650447997,-8.78030867410736,-8.81853973201276,-8.7826080299904,-8.69061534851645,-8.58476029806942,-8.51371063632126,-8.49837034115987,-8.51686533511222,-8.53918171649426,-8.57295210161893,-8.66281128893178,-8.85057386683908,-9.13942253599536,-9.47825970838272,-9.77830781514892,-9.97317562096637,-10.0592404225552,-10.0680018503263,-10.0450123813296,-10.0424497471464,-10.0700429111833,-10.0706565437352,-9.97878677608218
-152,-11.5849150138446,-11.2931010874205,-10.9320177290141,-10.618676885123,-10.4424903820792,-10.3771781493989,-10.2921926972313,-10.0689797852358,-9.73668293221615,-9.44955060898826,-9.30222107031435,-9.24709358342394,-9.19465674854318,-9.11579978222248,-9.02864191583202,-8.94956543435756,-8.87544866802493,-8.79258808711784,-8.70012583783948,-8.61781772373076,-8.56706320743419,-8.56082806952944,-8.61157154075253,-8.72347304758882,-8.87224533744718,-9.01835964198303,-9.16340169415188,-9.38173753573117,-9.76980879384296,-10.3497984364201,-11.00748486016,-11.539444623498,-11.8153813416593,-11.8882868995791,-11.888041319265,-11.8455945155382,-11.6899547927489,-11.3901514621186,-11.0201152423732,-10.682509293891,-10.4236843154118,-10.2224520554628,-10.0328977975893,-9.82345096256316,-9.58888397517227,-9.35314756313544,-9.16209991868661,-9.05489912561549,-9.03208987081449,-9.05188726122504,-9.05836355852495,-9.01653302258151,-8.92430607463927,-8.80108032528472,-8.68391907266797,-8.62208519591039,-8.64229097358889,-8.72163559100472,-8.8162267593691,-8.91770225524133,-9.06910166747998,-9.32682561022858,-9.71260533596728,-10.1848569924815,-10.6481675651927,-11.0204829759674,-11.2857313370822,-11.4598784807373,-11.5701114182292,-11.6622777093652,-11.741206012008,-11.7367051484364,-11.5849150138446
-151,-12.7385486596117,-12.3782930385421,-11.9443982091292,-11.5550346330754,-11.3110690564983,-11.1810460413106,-11.0171170654675,-10.6923899315794,-10.248211871326,-9.85782058392706,-9.61201908250941,-9.44487967505827,-9.26878742429897,-9.07686320394458,-8.90545684561411,-8.78080531412415,-8.70534970383619,-8.66216550294244,-8.63252522378615,-8.61098520287531,-8.60238558644953,-8.61933788086527,-8.68725488271313,-8.82908795644398,-9.03745715336566,-9.278183292535,-9.54124574363585,-9.88556338755438,-10.4060079178746,-11.1322201359834,-11.9456791880864,-12.6210901815288,-13.0112602652082,-13.1832336517277,-13.2894041736499,-13.3368408417116,-13.1989187770916,-12.8369034466529,-12.3687991390576,-11.9299105273375,-11.5662999299802,-11.2456713879073,-10.925923870738,-10.5909511817491,-10.24222848888,-9.90001109307895,-9.60863736837885,-9.40962568783112,-9.30007635499424,-9.22977368967547,-9.14354574230326,-9.02250990310488,-8.88097413659525,-8.73823041547159,-8.62046354469936,-8.57185281063129,-8.62271488929818,-8.75090190570291,-8.90139226514742,-9.04993490016804,-9.23675579013944,-9.53337646456529,-9.98158374306806,-10.550957839698,-11.1415034040335,-11.6568548715579,-12.0730295869131,-12.4017893693927,-12.6557057055912,-12.8570547268003,-12.9835467665015,-12.9545066126209,-12.7385486596117
-150,-13.1091284639626,-12.7581998652034,-12.3489418825189,-11.9559970935568,-11.6788388404736,-11.4974752037928,-11.2746035948807,-10.8904155923009,-10.3849032638243,-9.92870945471271,-9.60748072626919,-9.35414544285578,-9.09430221568844,-8.8336040086496,-8.61113524277793,-8.45641941050997,-8.37942219167245,-8.36737611139996,-8.39183435583949,-8.42592785685976,-8.45764564313367,-8.49665600466358,-8.57551989859792,-8.72770348280873,-8.958559228784,-9.2458915583,-9.58084294226072,-10.0099386411835,-10.6126174383146,-11.40684133002,-12.2664825661644,-12.9747837512416,-13.4120275595315,-13.6703287307842,-13.9060142505073,-14.0855813082629,-14.0197959801744,-13.6636542672216,-13.1734853412846,-12.6981336095595,-12.2682498304441,-11.8454287704213,-11.4130498666078,-10.9839371705874,-10.5604205903913,-10.1480856192559,-9.7863671713918,-9.52106034099967,-9.34531920583652,-9.19815817743593,-9.02711858037255,-8.8357327388735,-8.65814083667197,-8.5113158286255,-8.40574164953481,-8.37546096133839,-8.45120943870404,-8.61209862327821,-8.79574628632233,-8.96566213186839,-9.16031136282653,-9.46510188684046,-9.93851175367365,-10.5572939205193,-11.2149561854063,-11.8001996411836,-12.2847175766695,-12.6940731114767,-13.0450272382533,-13.3241335236132,-13.4574902243519,-13.3706279246781,-13.1091284639626
-149,-12.5868325801739,-12.3334770520191,-12.0541832312489,-11.7418829413118,-11.4771747375774,-11.2723498346126,-11.0318098024077,-10.6527370242686,-10.1537439991266,-9.68108901713516,-9.3201454132753,-9.02322732318391,-8.73417794433572,-8.45549128855505,-8.21539576564914,-8.0440700753702,-7.96167000386793,-7.96530188547924,-8.02511154602849,-8.10025174560615,-8.1652419248338,-8.22489071669251,-8.31198907693056,-8.46038495778545,-8.68002435937432,-8.96163787807563,-9.30772450010705,-9.759160806216,-10.3702061670959,-11.1287394126041,-11.9006332907248,-12.5106398316074,-12.9007764028726,-13.1843293136058,-13.5008683821693,-13.7858279698941,-13.8213609323407,-13.5584582232065,-13.1544883044308,-12.7374262501943,-12.3116107305216,-11.846860884311,-11.3719844826918,-10.9280394572095,-10.5023924374291,-10.0764808684855,-9.68807336193036,-9.39321767634088,-9.18142054561864,-8.97935880940309,-8.74043624662215,-8.49615659574727,-8.30125050099067,-8.16710960983191,-8.08563875789902,-8.07819183562046,-8.17331811272598,-8.35054645734471,-8.54294810752087,-8.70695873999742,-8.88237221724704,-9.16666709127526,-9.62883173773914,-10.2457021203021,-10.9008505341771,-11.4680274159951,-11.9160802086083,-12.2951390114915,-12.6443925516336,-12.921021404974,-13.0033718466283,-12.8475201522247,-12.5868325801739
