0.89566,6.0868,-14.526,-16.209,-16.36,-19.939,607
0.89566,6.185,-13.755,-15.311,-16.024,-19.303,608
0.94797,1.2272,-20.803,-23.771,-18.219,-20.291,621
0.94797,1.3254,-19.628,-22.175,-16.764,-18.137,622
0.94797,1.4235,-19.023,-21.366,-15.729,-16.924,623
0.94797,1.5217,-18.529,-21.036,-15.019,-16.381,624
0.94797,1.6199,-18.701,-21.036,-14.685,-16.381,625
0.94797,1.7181,-19.292,-21.366,-14.772,-16.924,626
0.94797,1.8162,-21.034,-22.175,-16.083,-18.137,627
0.94797,1.9144,-22.504,-23.771,-17.339,-20.291,628
0.94797,2.798,-18.666,-20.291,-23.517,-23.771,637
0.94797,2.8962,-17.097,-18.137,-22.055,-22.175,638
0.94797,2.9943,-16.142,-16.924,-20.814,-21.366,639
0.94797,3.0925,-15.596,-16.381,-20.083,-21.036,640
0.94797,3.1907,-15.716,-16.381,-19.655,-21.036,641
0.94797,3.2889,-16.867,-16.924,-19.838,-21.366,642
0.94797,3.387,-17.638,-18.137,-20.081,-22.175,643
0.94797,3.4852,-19.322,-20.291,-20.832,-23.771,644
0.94797,4.3688,-21.012,-23.771,-18.139,-20.291,653
0.94797,4.467,-19.996,-22.175,-17.105,-18.137,654
0.94797,4.5651,-18.921,-21.366,-15.909,-16.924,655
0.94797,4.6633,-19.229,-21.036,-15.825,-16.381,656
0.94797,4.7615,-19.545,-21.036,-16.025,-16.381,657
0.94797,4.8597,-20.672,-21.366,-16.751,-16.924,658
0.94797,4.9578,-21.842,-22.175,-17.757,-18.137,659
0.94797,5.056,-23.564,-23.771,-19.49,-20.291,660
0.94797,6.1359,-14.792,-16.924,-17.362,-21.366,671
0.94797,6.2341,-15.919,-16.381,-18.914,-21.036,672
0.99838,0,-17.044,-17.917,-20.432,-23.242,673
0.99838,1.2763,-21.634,-24.782,-19.174,-20.525,686
0.99838,1.3744,-20.477,-23.769,-17.546,-18.943,687
0.99838,1.4726,-20.172,-23.35,-16.772,-18.154,688
0.99838,1.5708,-20.045,-23.242,-16.411,-17.917,689
0.99838,1.669,-20.668,-23.35,-16.325,-18.154,690
0.99838,1.7671,-21.349,-23.769,-16.481,-18.943,691
0.99838,1.8653,-23.377,-24.782,-17.66,-20.525,692
0.99838,2.8471,-18.985,-20.525,-24.617,-24.782,702
0.99838,2.9452,-17.601,-18.943,-22.678,-23.769,703
0.99838,3.0434,-17.421,-18.154,-22.255,-23.35,704
0.99838,3.1416,-17.952,-17.917,-22.448,-23.242,705
0.99838,3.2398,-17.803,-18.154,-21.62,-23.35,706
0.99838,3.3379,-18.508,-18.943,-21.468,-23.769,707
0.99838,3.4361,-19.609,-20.525,-21.937,-24.782,708
0.99838,4.4179,-22.6,-24.782,-19.26,-20.525,718
0.99838,4.516,-20.92,-23.769,-17.696,-18.943,719
0.99838,4.6142,-21.097,-23.35,-17.831,-18.154,720
0.99838,4.7124,-20.856,-23.242,-17.433,-17.917,721
0.99838,4.8106,-21.747,-23.35,-17.776,-18.154,722
0.99838,4.9087,-22.835,-23.769,-18.621,-18.943,723
0.99838,5.0069,-24.802,-24.782,-19.606,-20.525,724
